person_id,date,type,counterparty_type,status,amount
USR_7B69A14E,2025-07-17,P2M,MERCHANT,SUCCESS,337.74
USR_7B69A14E,2025-08-25,P2M,MERCHANT,SUCCESS,370.58
USR_7B69A14E,2025-06-24,P2M,MERCHANT,SUCCESS,504.94
USR_7B69A14E,2025-07-12,P2M,MERCHANT,SUCCESS,1604.35
USR_7B69A14E,2025-04-18,P2M,MERCHANT,SUCCESS,1903.13
USR_7B69A14E,2025-05-20,P2P,FRIEND,SUCCESS,1982.88
USR_7B69A14E,2025-04-21,P2M,MERCHANT,SUCCESS,1595.61
USR_7B69A14E,2025-03-03,P2M,MERCHANT,SUCCESS,596.48
USR_7B69A14E,2025-03-13,P2P,FRIEND,SUCCESS,900.77
USR_7B69A14E,2025-06-13,P2M,MERCHANT,SUCCESS,851.32
USR_7B69A14E,2025-10-21,P2M,MERCHANT,SUCCESS,1324.49
USR_7B69A14E,2025-03-21,P2M,MERCHANT,SUCCESS,1030.86
USR_7B69A14E,2025-11-02,P2P,FRIEND,SUCCESS,878.85
USR_7B69A14E,2025-12-01,P2M,MERCHANT,SUCCESS,1309.65
USR_7B69A14E,2025-12-21,P2M,MERCHANT,SUCCESS,677.41
USR_B064E478,2025-05-05,P2M,MERCHANT,SUCCESS,1711.78
USR_B064E478,2025-01-29,P2P,FRIEND,SUCCESS,1705.16
USR_B064E478,2025-01-06,P2M,MERCHANT,SUCCESS,818.4
USR_B064E478,2025-05-27,P2M,MERCHANT,SUCCESS,644.43
USR_B064E478,2025-08-24,P2M,MERCHANT,SUCCESS,73.5
USR_63F2DAAB,2025-05-27,P2M,MERCHANT,SUCCESS,1526.78
USR_63F2DAAB,2025-02-21,P2P,FRIEND,SUCCESS,1629.51
USR_63F2DAAB,2025-03-23,P2M,MERCHANT,SUCCESS,739.93
USR_63F2DAAB,2025-11-22,P2M,MERCHANT,SUCCESS,1475.22
USR_63F2DAAB,2025-10-11,P2M,MERCHANT,SUCCESS,86.68
USR_63F2DAAB,2025-10-31,P2P,FRIEND,SUCCESS,1993.25
USR_63F2DAAB,2025-08-25,P2M,MERCHANT,SUCCESS,343.37
USR_63F2DAAB,2025-05-09,P2M,MERCHANT,SUCCESS,542.07
USR_63F2DAAB,2025-08-20,P2M,MERCHANT,SUCCESS,1800.91
USR_63F2DAAB,2025-08-29,P2P,FRIEND,SUCCESS,1917.58
USR_63F2DAAB,2025-10-04,P2M,MERCHANT,SUCCESS,449.99
USR_63F2DAAB,2025-08-15,P2M,MERCHANT,SUCCESS,645.53
USR_63F2DAAB,2025-03-06,P2P,FRIEND,SUCCESS,514.08
USR_63F2DAAB,2025-05-09,P2M,MERCHANT,SUCCESS,1737.24
USR_63F2DAAB,2025-02-28,P2P,FRIEND,SUCCESS,1244.94
USR_63F2DAAB,2025-07-25,P2M,MERCHANT,SUCCESS,325.02
USR_63F2DAAB,2025-09-16,P2M,MERCHANT,SUCCESS,32.09
USR_63F2DAAB,2025-04-30,P2P,FRIEND,SUCCESS,1035.42
USR_63F2DAAB,2025-01-10,P2M,MERCHANT,SUCCESS,677.92
USR_63F2DAAB,2025-11-30,P2M,MERCHANT,FAILED,1571.62
USR_63F2DAAB,2025-03-17,P2M,MERCHANT,SUCCESS,63.76
USR_63F2DAAB,2025-11-26,P2P,FRIEND,SUCCESS,608.63
USR_63F2DAAB,2025-09-30,P2M,MERCHANT,SUCCESS,1214.0
USR_63F2DAAB,2025-12-12,P2M,MERCHANT,SUCCESS,903.0
USR_63F2DAAB,2025-12-19,P2M,MERCHANT,SUCCESS,1520.17
USR_63F2DAAB,2025-11-22,P2M,MERCHANT,SUCCESS,1496.47
USR_63F2DAAB,2025-08-19,P2P,FRIEND,SUCCESS,1707.65
USR_63F2DAAB,2025-05-07,P2P,FRIEND,SUCCESS,1837.0
USR_63F2DAAB,2025-10-15,P2M,MERCHANT,SUCCESS,1379.77
USR_63F2DAAB,2025-07-17,P2M,MERCHANT,SUCCESS,834.25
USR_63F2DAAB,2025-12-18,P2P,FRIEND,SUCCESS,1088.54
USR_63F2DAAB,2025-03-18,P2M,MERCHANT,SUCCESS,957.82
USR_63F2DAAB,2025-04-15,P2M,MERCHANT,SUCCESS,399.53
USR_63F2DAAB,2025-08-11,P2M,MERCHANT,SUCCESS,1454.27
USR_63F2DAAB,2025-08-09,P2M,MERCHANT,SUCCESS,1765.3
USR_63F2DAAB,2025-11-09,P2P,FRIEND,SUCCESS,1942.23
USR_63F2DAAB,2025-07-14,P2M,MERCHANT,SUCCESS,1187.4
USR_63F2DAAB,2025-12-22,P2P,FRIEND,SUCCESS,396.7
USR_63F2DAAB,2025-06-03,P2M,MERCHANT,SUCCESS,1386.37
USR_63F2DAAB,2025-06-02,P2P,FRIEND,SUCCESS,1480.22
USR_20E9ADD2,2025-06-09,P2M,MERCHANT,SUCCESS,190.63
USR_20E9ADD2,2025-09-02,P2M,MERCHANT,SUCCESS,349.24
USR_20E9ADD2,2025-06-20,P2M,MERCHANT,SUCCESS,1433.92
USR_20E9ADD2,2025-07-12,P2M,MERCHANT,FAILED,714.64
USR_20E9ADD2,2025-11-04,P2M,MERCHANT,SUCCESS,1690.89
USR_20E9ADD2,2025-12-01,P2M,MERCHANT,SUCCESS,1014.35
USR_20E9ADD2,2025-09-29,P2M,MERCHANT,SUCCESS,765.7
USR_20E9ADD2,2025-11-25,P2P,FRIEND,SUCCESS,210.15
USR_20E9ADD2,2025-12-02,P2M,MERCHANT,SUCCESS,1127.35
USR_20E9ADD2,2025-05-17,P2M,MERCHANT,SUCCESS,610.29
USR_20E9ADD2,2025-04-23,P2M,MERCHANT,SUCCESS,53.08
USR_20E9ADD2,2025-09-24,P2M,MERCHANT,SUCCESS,1429.13
USR_20E9ADD2,2025-06-15,P2P,FRIEND,SUCCESS,1019.01
USR_20E9ADD2,2025-05-28,P2M,MERCHANT,SUCCESS,1859.31
USR_20E9ADD2,2025-11-30,P2M,MERCHANT,SUCCESS,1005.15
USR_20E9ADD2,2025-11-24,P2M,MERCHANT,FAILED,32.17
USR_20E9ADD2,2025-12-13,P2P,FRIEND,SUCCESS,1961.66
USR_20E9ADD2,2025-05-04,P2M,MERCHANT,SUCCESS,282.37
USR_20E9ADD2,2025-06-23,P2M,MERCHANT,SUCCESS,1176.36
USR_20E9ADD2,2025-08-10,P2M,MERCHANT,SUCCESS,597.39
USR_20E9ADD2,2025-07-06,P2M,MERCHANT,SUCCESS,503.98
USR_20E9ADD2,2025-10-12,P2M,MERCHANT,SUCCESS,1302.39
USR_20E9ADD2,2025-02-12,P2M,MERCHANT,SUCCESS,56.09
USR_20E9ADD2,2025-10-21,P2M,MERCHANT,SUCCESS,82.57
USR_20E9ADD2,2025-02-09,P2P,FRIEND,SUCCESS,642.65
USR_20E9ADD2,2025-08-08,P2M,MERCHANT,SUCCESS,296.49
USR_20E9ADD2,2025-09-25,P2M,MERCHANT,SUCCESS,869.35
USR_20E9ADD2,2025-06-04,P2P,FRIEND,SUCCESS,43.3
USR_20E9ADD2,2025-09-01,P2M,MERCHANT,SUCCESS,37.83
USR_20E9ADD2,2025-06-05,P2P,FRIEND,SUCCESS,1023.43
USR_20E9ADD2,2025-03-02,P2M,MERCHANT,SUCCESS,439.0
USR_20E9ADD2,2025-01-07,P2M,MERCHANT,SUCCESS,274.31
USR_20E9ADD2,2025-11-11,P2M,MERCHANT,FAILED,1212.91
USR_20E9ADD2,2025-01-07,P2M,MERCHANT,SUCCESS,1191.93
USR_20E9ADD2,2025-05-01,P2M,MERCHANT,SUCCESS,739.01
USR_20E9ADD2,2025-11-25,P2M,MERCHANT,SUCCESS,403.41
USR_20E9ADD2,2025-01-17,P2M,MERCHANT,SUCCESS,1616.22
USR_20E9ADD2,2025-02-06,P2M,MERCHANT,FAILED,910.69
USR_20E9ADD2,2025-09-13,P2P,FRIEND,SUCCESS,1025.45
USR_20E9ADD2,2025-03-17,P2P,FRIEND,SUCCESS,1287.99
USR_20E9ADD2,2025-03-21,P2P,FRIEND,SUCCESS,121.76
USR_20E9ADD2,2025-04-28,P2M,MERCHANT,SUCCESS,1447.79
USR_20E9ADD2,2025-01-30,P2P,FRIEND,SUCCESS,1641.27
USR_20E9ADD2,2025-05-04,P2M,MERCHANT,SUCCESS,52.32
USR_20E9ADD2,2025-11-11,P2M,MERCHANT,SUCCESS,687.03
USR_20E9ADD2,2025-02-03,P2M,MERCHANT,SUCCESS,1616.03
USR_20E9ADD2,2025-09-18,P2P,FRIEND,SUCCESS,93.7
USR_20E9ADD2,2025-08-30,P2M,MERCHANT,SUCCESS,440.92
USR_20E9ADD2,2025-06-13,P2P,FRIEND,SUCCESS,205.05
USR_20E9ADD2,2025-11-06,P2M,MERCHANT,SUCCESS,405.32
USR_20E9ADD2,2025-01-05,P2P,FRIEND,SUCCESS,33.9
USR_20E9ADD2,2025-11-28,P2M,MERCHANT,SUCCESS,482.73
USR_20E9ADD2,2025-03-12,P2P,FRIEND,SUCCESS,1970.27
USR_20E9ADD2,2025-06-10,P2P,FRIEND,FAILED,311.13
USR_20E9ADD2,2025-10-09,P2M,MERCHANT,SUCCESS,591.31
USR_20E9ADD2,2025-09-30,P2M,MERCHANT,SUCCESS,1302.65
USR_20E9ADD2,2025-06-30,P2M,MERCHANT,SUCCESS,937.57
USR_F790E34C,2025-12-09,P2M,MERCHANT,SUCCESS,1172.34
USR_F790E34C,2025-08-31,P2M,MERCHANT,SUCCESS,1870.04
USR_F790E34C,2025-08-03,P2P,FRIEND,SUCCESS,1146.03
USR_F790E34C,2025-07-30,P2M,MERCHANT,SUCCESS,1323.96
USR_F790E34C,2025-06-13,P2M,MERCHANT,SUCCESS,1461.84
USR_F790E34C,2025-06-23,P2M,MERCHANT,SUCCESS,410.45
USR_F790E34C,2025-06-18,P2M,MERCHANT,SUCCESS,1701.52
USR_F790E34C,2025-07-07,P2P,FRIEND,SUCCESS,311.69
USR_F790E34C,2025-06-28,P2M,MERCHANT,SUCCESS,403.88
USR_F790E34C,2025-04-12,P2P,FRIEND,SUCCESS,166.4
USR_F790E34C,2025-04-14,P2M,MERCHANT,FAILED,626.6
USR_F790E34C,2025-12-21,P2M,MERCHANT,SUCCESS,1063.48
USR_F790E34C,2025-08-03,P2M,MERCHANT,SUCCESS,1809.48
USR_F790E34C,2025-07-27,P2P,FRIEND,SUCCESS,954.12
USR_F790E34C,2025-09-21,P2P,FRIEND,SUCCESS,909.95
USR_F790E34C,2025-08-03,P2P,FRIEND,SUCCESS,800.19
USR_F790E34C,2025-04-30,P2P,FRIEND,SUCCESS,1231.39
USR_F790E34C,2025-04-01,P2M,MERCHANT,SUCCESS,1525.72
USR_F790E34C,2025-11-28,P2M,MERCHANT,SUCCESS,1441.03
USR_F790E34C,2025-05-09,P2M,MERCHANT,SUCCESS,479.27
USR_F790E34C,2025-08-21,P2P,FRIEND,SUCCESS,1891.26
USR_F790E34C,2025-02-15,P2M,MERCHANT,SUCCESS,1178.75
USR_F790E34C,2025-07-01,P2P,FRIEND,SUCCESS,208.37
USR_F790E34C,2025-06-04,P2P,FRIEND,SUCCESS,1137.62
USR_F790E34C,2025-11-18,P2M,MERCHANT,SUCCESS,1789.45
USR_F790E34C,2025-09-23,P2M,MERCHANT,SUCCESS,80.22
USR_F790E34C,2025-05-23,P2M,MERCHANT,SUCCESS,1400.7
USR_F790E34C,2025-02-12,P2M,MERCHANT,SUCCESS,1078.77
USR_F790E34C,2025-04-12,P2M,MERCHANT,SUCCESS,1415.98
USR_F790E34C,2025-09-23,P2M,MERCHANT,SUCCESS,481.96
USR_F790E34C,2025-07-03,P2M,MERCHANT,SUCCESS,1687.07
USR_F790E34C,2025-09-25,P2P,FRIEND,SUCCESS,473.97
USR_F790E34C,2025-06-27,P2M,MERCHANT,SUCCESS,288.65
USR_F790E34C,2025-07-11,P2M,MERCHANT,SUCCESS,236.21
USR_F790E34C,2025-05-14,P2P,FRIEND,SUCCESS,397.92
USR_F790E34C,2025-03-21,P2M,MERCHANT,SUCCESS,1980.32
USR_F790E34C,2025-08-26,P2M,MERCHANT,SUCCESS,66.02
USR_F790E34C,2025-08-10,P2M,MERCHANT,SUCCESS,451.26
USR_F790E34C,2025-06-21,P2M,MERCHANT,SUCCESS,904.07
USR_F790E34C,2025-03-15,P2M,MERCHANT,SUCCESS,1236.85
USR_F790E34C,2025-05-17,P2M,MERCHANT,SUCCESS,795.02
USR_F790E34C,2025-03-24,P2M,MERCHANT,SUCCESS,1826.23
USR_F790E34C,2025-10-20,P2M,MERCHANT,SUCCESS,1601.17
USR_F790E34C,2025-05-28,P2M,MERCHANT,SUCCESS,1079.83
USR_F790E34C,2025-11-24,P2M,MERCHANT,SUCCESS,1228.42
USR_F790E34C,2025-11-24,P2M,MERCHANT,SUCCESS,61.12
USR_F790E34C,2025-04-10,P2P,FRIEND,SUCCESS,836.47
USR_F790E34C,2025-03-28,P2M,MERCHANT,SUCCESS,1371.14
USR_F790E34C,2025-06-24,P2M,MERCHANT,SUCCESS,849.36
USR_F790E34C,2025-01-24,P2P,FRIEND,SUCCESS,1671.58
USR_F790E34C,2025-07-28,P2M,MERCHANT,SUCCESS,881.32
USR_F790E34C,2025-12-09,P2M,MERCHANT,SUCCESS,324.7
USR_F790E34C,2025-12-03,P2P,FRIEND,SUCCESS,112.01
USR_F790E34C,2025-04-19,P2M,MERCHANT,SUCCESS,604.68
USR_F790E34C,2025-09-27,P2M,MERCHANT,SUCCESS,1177.24
USR_F790E34C,2025-09-27,P2M,MERCHANT,SUCCESS,1148.81
USR_F790E34C,2025-09-06,P2M,MERCHANT,SUCCESS,1752.77
USR_F790E34C,2025-01-19,P2M,MERCHANT,SUCCESS,1635.94
USR_F790E34C,2025-05-18,P2M,MERCHANT,SUCCESS,1741.98
USR_F790E34C,2025-04-14,P2M,MERCHANT,SUCCESS,1447.86
USR_F790E34C,2025-09-19,P2M,MERCHANT,SUCCESS,1520.83
USR_F790E34C,2025-05-16,P2M,MERCHANT,SUCCESS,1046.09
USR_F790E34C,2025-02-20,P2M,MERCHANT,SUCCESS,1055.74
USR_F790E34C,2025-09-02,P2M,MERCHANT,SUCCESS,1619.17
USR_F790E34C,2025-07-11,P2M,MERCHANT,SUCCESS,478.3
USR_F790E34C,2025-03-27,P2P,FRIEND,SUCCESS,303.76
USR_F790E34C,2025-11-16,P2P,FRIEND,SUCCESS,1950.02
USR_F790E34C,2025-08-28,P2M,MERCHANT,SUCCESS,1547.15
USR_F790E34C,2025-02-23,P2M,MERCHANT,SUCCESS,220.9
USR_F790E34C,2025-11-30,P2P,FRIEND,SUCCESS,922.17
USR_F790E34C,2025-01-31,P2M,MERCHANT,SUCCESS,1810.11
USR_F790E34C,2025-02-19,P2P,FRIEND,SUCCESS,697.86
USR_F790E34C,2025-06-30,P2M,MERCHANT,SUCCESS,990.41
USR_F790E34C,2025-04-04,P2P,FRIEND,SUCCESS,42.65
USR_F790E34C,2025-02-05,P2M,MERCHANT,SUCCESS,1407.11
USR_F790E34C,2025-11-19,P2M,MERCHANT,SUCCESS,1643.35
USR_F790E34C,2025-05-25,P2M,MERCHANT,SUCCESS,1537.46
USR_F790E34C,2025-07-14,P2M,MERCHANT,SUCCESS,1871.94
USR_F790E34C,2025-11-09,P2M,MERCHANT,SUCCESS,1549.59
USR_F790E34C,2025-02-07,P2M,MERCHANT,SUCCESS,944.79
USR_F790E34C,2025-06-04,P2P,FRIEND,SUCCESS,1139.15
USR_F790E34C,2025-03-26,P2M,MERCHANT,SUCCESS,1426.61
USR_F790E34C,2025-09-05,P2M,MERCHANT,SUCCESS,370.89
USR_F790E34C,2025-07-12,P2P,FRIEND,SUCCESS,730.0
USR_F790E34C,2025-04-08,P2M,MERCHANT,SUCCESS,438.47
USR_F790E34C,2025-11-18,P2M,MERCHANT,SUCCESS,360.98
USR_F790E34C,2025-09-02,P2M,MERCHANT,SUCCESS,709.96
USR_F790E34C,2025-06-23,P2M,MERCHANT,SUCCESS,395.51
USR_F790E34C,2025-01-16,P2P,FRIEND,SUCCESS,1332.77
USR_F790E34C,2025-09-14,P2M,MERCHANT,SUCCESS,1434.12
USR_F790E34C,2025-04-02,P2M,MERCHANT,SUCCESS,680.38
USR_F790E34C,2025-07-30,P2P,FRIEND,SUCCESS,274.11
USR_F790E34C,2025-04-21,P2M,MERCHANT,SUCCESS,433.36
USR_F790E34C,2025-04-13,P2M,MERCHANT,SUCCESS,1922.96
USR_F790E34C,2025-09-04,P2P,FRIEND,SUCCESS,124.8
USR_F790E34C,2025-12-04,P2M,MERCHANT,SUCCESS,239.74
USR_F790E34C,2025-10-20,P2P,FRIEND,SUCCESS,549.71
USR_F790E34C,2025-06-05,P2M,MERCHANT,SUCCESS,771.03
USR_60CE128F,2025-12-03,P2P,FRIEND,SUCCESS,1631.83
USR_60CE128F,2025-11-18,P2M,MERCHANT,SUCCESS,1884.14
USR_60CE128F,2025-12-28,P2M,MERCHANT,SUCCESS,1113.84
USR_60CE128F,2025-12-11,P2M,MERCHANT,SUCCESS,11.92
USR_60CE128F,2025-12-28,P2M,MERCHANT,SUCCESS,1976.19
USR_60CE128F,2025-01-07,P2M,MERCHANT,SUCCESS,21.52
USR_60CE128F,2025-11-04,P2M,MERCHANT,SUCCESS,1196.2
USR_60CE128F,2025-05-08,P2M,MERCHANT,SUCCESS,216.4
USR_60CE128F,2025-03-27,P2M,MERCHANT,SUCCESS,877.02
USR_60CE128F,2025-10-15,P2M,MERCHANT,SUCCESS,1499.67
USR_60CE128F,2025-10-19,P2P,FRIEND,SUCCESS,19.84
USR_60CE128F,2025-04-13,P2P,FRIEND,SUCCESS,667.8
USR_60CE128F,2025-04-07,P2P,FRIEND,SUCCESS,350.14
USR_60CE128F,2025-04-24,P2M,MERCHANT,SUCCESS,1276.16
USR_60CE128F,2025-11-24,P2M,MERCHANT,SUCCESS,1786.83
USR_60CE128F,2025-05-14,P2M,MERCHANT,SUCCESS,291.86
USR_60CE128F,2025-12-04,P2M,MERCHANT,SUCCESS,201.39
USR_60CE128F,2025-08-01,P2M,MERCHANT,FAILED,1584.36
USR_60CE128F,2025-04-12,P2P,FRIEND,SUCCESS,1547.27
USR_60CE128F,2025-07-26,P2M,MERCHANT,SUCCESS,569.36
USR_60CE128F,2025-03-24,P2M,MERCHANT,SUCCESS,730.87
USR_60CE128F,2025-06-27,P2M,MERCHANT,SUCCESS,476.08
USR_60CE128F,2025-03-19,P2P,FRIEND,SUCCESS,1729.7
USR_60CE128F,2025-07-28,P2M,MERCHANT,SUCCESS,448.37
USR_60CE128F,2025-06-01,P2M,MERCHANT,SUCCESS,1654.96
USR_60CE128F,2025-05-13,P2M,MERCHANT,SUCCESS,706.4
USR_60CE128F,2025-01-12,P2M,MERCHANT,SUCCESS,1092.12
USR_60CE128F,2025-07-20,P2P,FRIEND,SUCCESS,1586.79
USR_60CE128F,2025-01-15,P2M,MERCHANT,SUCCESS,1949.58
USR_60CE128F,2025-10-02,P2M,MERCHANT,SUCCESS,1061.05
USR_60CE128F,2025-05-28,P2P,FRIEND,SUCCESS,995.14
USR_60CE128F,2025-10-11,P2M,MERCHANT,SUCCESS,1705.41
USR_60CE128F,2025-05-06,P2M,MERCHANT,SUCCESS,646.21
USR_60CE128F,2025-12-02,P2P,FRIEND,SUCCESS,276.6
USR_60CE128F,2025-10-15,P2P,FRIEND,SUCCESS,1349.72
USR_60CE128F,2025-10-15,P2P,FRIEND,SUCCESS,518.53
USR_60CE128F,2025-03-21,P2M,MERCHANT,SUCCESS,1673.5
USR_60CE128F,2025-09-12,P2M,MERCHANT,SUCCESS,1203.52
USR_60CE128F,2025-06-13,P2P,FRIEND,SUCCESS,1608.05
USR_60CE128F,2025-02-16,P2P,FRIEND,SUCCESS,210.79
USR_60CE128F,2025-10-10,P2P,FRIEND,SUCCESS,333.49
USR_60CE128F,2025-11-23,P2M,MERCHANT,SUCCESS,972.59
USR_60CE128F,2025-04-19,P2M,MERCHANT,SUCCESS,213.19
USR_60CE128F,2025-06-06,P2P,FRIEND,SUCCESS,1021.96
USR_60CE128F,2025-07-29,P2M,MERCHANT,SUCCESS,1937.7
USR_60CE128F,2025-03-31,P2M,MERCHANT,SUCCESS,1479.34
USR_60CE128F,2025-03-07,P2P,FRIEND,SUCCESS,581.24
USR_60CE128F,2025-05-30,P2M,MERCHANT,SUCCESS,1135.91
USR_60CE128F,2025-06-05,P2P,FRIEND,SUCCESS,428.88
USR_60CE128F,2025-11-22,P2M,MERCHANT,SUCCESS,877.29
USR_60CE128F,2025-03-22,P2P,FRIEND,SUCCESS,905.17
USR_60CE128F,2025-03-22,P2P,FRIEND,SUCCESS,1723.23
USR_60CE128F,2025-09-09,P2M,MERCHANT,SUCCESS,1629.92
USR_60CE128F,2025-12-13,P2M,MERCHANT,SUCCESS,1170.13
USR_60CE128F,2025-06-18,P2M,MERCHANT,SUCCESS,1464.07
USR_60CE128F,2025-07-15,P2M,MERCHANT,SUCCESS,516.63
USR_60CE128F,2025-04-07,P2M,MERCHANT,SUCCESS,78.28
USR_60CE128F,2025-10-15,P2M,MERCHANT,SUCCESS,898.33
USR_60CE128F,2025-11-26,P2M,MERCHANT,SUCCESS,742.8
USR_60CE128F,2025-07-18,P2P,FRIEND,SUCCESS,1113.9
USR_60CE128F,2025-01-31,P2M,MERCHANT,SUCCESS,1851.47
USR_60CE128F,2025-09-06,P2P,FRIEND,SUCCESS,1434.24
USR_60CE128F,2025-07-28,P2M,MERCHANT,SUCCESS,1933.62
USR_60CE128F,2025-09-18,P2M,MERCHANT,SUCCESS,830.66
USR_60CE128F,2025-05-06,P2P,FRIEND,SUCCESS,488.2
USR_60CE128F,2025-03-25,P2M,MERCHANT,SUCCESS,459.2
USR_60CE128F,2025-12-12,P2M,MERCHANT,SUCCESS,981.88
USR_48611C59,2025-03-10,P2M,MERCHANT,SUCCESS,1326.37
USR_48611C59,2025-01-18,P2M,MERCHANT,SUCCESS,1031.15
USR_48611C59,2025-08-08,P2P,FRIEND,SUCCESS,1445.66
USR_48611C59,2025-08-15,P2M,MERCHANT,SUCCESS,1585.16
USR_48611C59,2025-06-30,P2P,FRIEND,SUCCESS,1000.37
USR_48611C59,2025-01-13,P2M,MERCHANT,SUCCESS,1699.55
USR_48611C59,2025-08-29,P2M,MERCHANT,SUCCESS,1896.22
USR_48611C59,2025-04-24,P2M,MERCHANT,SUCCESS,267.73
USR_48611C59,2025-07-28,P2M,MERCHANT,SUCCESS,455.68
USR_48611C59,2025-01-27,P2M,MERCHANT,SUCCESS,403.88
USR_48611C59,2025-04-14,P2M,MERCHANT,SUCCESS,550.19
USR_48611C59,2025-02-21,P2M,MERCHANT,SUCCESS,1586.9
USR_48611C59,2025-10-27,P2M,MERCHANT,SUCCESS,1186.97
USR_48611C59,2025-02-20,P2M,MERCHANT,SUCCESS,1261.83
USR_48611C59,2025-06-13,P2M,MERCHANT,SUCCESS,184.22
USR_EDC5C48B,2025-04-30,P2P,FRIEND,SUCCESS,893.41
USR_EDC5C48B,2025-04-02,P2M,MERCHANT,SUCCESS,1823.28
USR_EDC5C48B,2025-12-19,P2M,MERCHANT,SUCCESS,1902.43
USR_EDC5C48B,2025-12-09,P2P,FRIEND,SUCCESS,1311.85
USR_EDC5C48B,2025-12-15,P2M,MERCHANT,SUCCESS,978.13
USR_EDC5C48B,2025-09-16,P2M,MERCHANT,SUCCESS,1986.23
USR_EDC5C48B,2025-11-12,P2M,MERCHANT,SUCCESS,1167.73
USR_EDC5C48B,2025-02-20,P2M,MERCHANT,SUCCESS,869.82
USR_EDC5C48B,2025-05-25,P2M,MERCHANT,SUCCESS,857.92
USR_EDC5C48B,2025-07-31,P2M,MERCHANT,SUCCESS,1998.19
USR_EDC5C48B,2025-03-22,P2M,MERCHANT,SUCCESS,633.34
USR_EDC5C48B,2025-12-28,P2M,MERCHANT,SUCCESS,1191.94
USR_EDC5C48B,2025-12-28,P2M,MERCHANT,SUCCESS,508.36
USR_EDC5C48B,2025-06-09,P2P,FRIEND,SUCCESS,1693.44
USR_EDC5C48B,2025-05-22,P2P,FRIEND,FAILED,694.54
USR_EDC5C48B,2025-03-27,P2M,MERCHANT,SUCCESS,291.71
USR_EDC5C48B,2025-02-15,P2M,MERCHANT,SUCCESS,1141.74
USR_EDC5C48B,2025-04-27,P2M,MERCHANT,SUCCESS,126.29
USR_EDC5C48B,2025-06-12,P2M,MERCHANT,SUCCESS,666.58
USR_EDC5C48B,2025-10-18,P2M,MERCHANT,SUCCESS,1837.8
USR_EDC5C48B,2025-03-01,P2M,MERCHANT,SUCCESS,1570.67
USR_EDC5C48B,2025-09-02,P2M,MERCHANT,SUCCESS,1644.18
USR_EDC5C48B,2025-02-20,P2M,MERCHANT,SUCCESS,575.66
USR_EDC5C48B,2025-02-07,P2M,MERCHANT,SUCCESS,330.21
USR_EDC5C48B,2025-11-01,P2P,FRIEND,SUCCESS,1952.53
USR_EDC5C48B,2025-12-31,P2P,FRIEND,SUCCESS,801.55
USR_EDC5C48B,2025-12-15,P2M,MERCHANT,SUCCESS,443.99
USR_EDC5C48B,2025-11-08,P2M,MERCHANT,SUCCESS,906.59
USR_EDC5C48B,2025-12-17,P2P,FRIEND,SUCCESS,536.92
USR_EDC5C48B,2025-10-23,P2P,FRIEND,SUCCESS,932.43
USR_EDC5C48B,2025-10-21,P2P,FRIEND,SUCCESS,1431.34
USR_EDC5C48B,2025-10-30,P2M,MERCHANT,SUCCESS,1768.73
USR_EDC5C48B,2025-12-01,P2M,MERCHANT,SUCCESS,964.98
USR_EDC5C48B,2025-02-19,P2M,MERCHANT,SUCCESS,1203.88
USR_EDC5C48B,2025-02-03,P2P,FRIEND,SUCCESS,44.27
USR_EDC5C48B,2025-06-07,P2P,FRIEND,SUCCESS,1740.65
USR_EDC5C48B,2025-12-23,P2P,FRIEND,FAILED,196.3
USR_EDC5C48B,2025-02-04,P2M,MERCHANT,SUCCESS,350.33
USR_EDC5C48B,2025-06-14,P2P,FRIEND,SUCCESS,556.51
USR_EDC5C48B,2025-03-16,P2M,MERCHANT,SUCCESS,470.27
USR_EDC5C48B,2025-10-15,P2P,FRIEND,SUCCESS,870.99
USR_EDC5C48B,2025-08-23,P2P,FRIEND,FAILED,774.0
USR_E1E10A84,2025-04-30,P2M,MERCHANT,SUCCESS,277.13
USR_E1E10A84,2025-12-20,P2P,FRIEND,SUCCESS,875.65
USR_E1E10A84,2025-10-09,P2M,MERCHANT,SUCCESS,1915.22
USR_E1E10A84,2025-07-17,P2M,MERCHANT,SUCCESS,1428.18
USR_E1E10A84,2025-12-15,P2M,MERCHANT,SUCCESS,1508.58
USR_E1E10A84,2025-08-04,P2M,MERCHANT,SUCCESS,1865.78
USR_E1E10A84,2025-11-19,P2M,MERCHANT,SUCCESS,910.66
USR_E1E10A84,2025-06-29,P2M,MERCHANT,SUCCESS,1666.61
USR_E1E10A84,2025-07-01,P2M,MERCHANT,SUCCESS,824.03
USR_E1E10A84,2025-12-05,P2M,MERCHANT,SUCCESS,1780.05
USR_E1E10A84,2025-10-12,P2M,MERCHANT,SUCCESS,97.11
USR_E1E10A84,2025-06-04,P2M,MERCHANT,SUCCESS,1361.86
USR_E1E10A84,2025-06-01,P2M,MERCHANT,SUCCESS,1309.28
USR_E1E10A84,2025-07-05,P2M,MERCHANT,SUCCESS,762.53
USR_E1E10A84,2025-09-18,P2P,FRIEND,SUCCESS,237.64
USR_E1E10A84,2025-10-22,P2M,MERCHANT,SUCCESS,313.35
USR_E1E10A84,2025-03-22,P2M,MERCHANT,SUCCESS,584.48
USR_E1E10A84,2025-06-14,P2P,FRIEND,SUCCESS,870.98
USR_E1E10A84,2025-10-04,P2M,MERCHANT,SUCCESS,782.03
