person_id,on_time_flag,declared_turnover,gstr1_due_date,gstr1_filed_date,gstr3b_due_date,gstr3b_filed_date
USR_6A70B88F,TRUE,979400.58,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_6A70B88F,TRUE,676697.29,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_575C3689,TRUE,907670.75,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_575C3689,TRUE,920826.58,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_575C3689,TRUE,328560.07,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_575C3689,TRUE,523041.51,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_575C3689,TRUE,991889.32,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_575C3689,TRUE,196657.62,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_E9DEFE00,TRUE,183782.29,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_E9DEFE00,TRUE,521473.77,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_E9DEFE00,TRUE,321023.89,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_E9DEFE00,TRUE,473809.45,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_E9DEFE00,TRUE,259277.3,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_E9DEFE00,TRUE,590529.46,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_02D365F8,TRUE,509070.87,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_02D365F8,TRUE,624054.19,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_02D365F8,TRUE,377520.1,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_02D365F8,TRUE,765241.34,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_02D365F8,TRUE,998159.97,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_02D365F8,TRUE,236158.75,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_D28F71C7,TRUE,960092.33,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D28F71C7,TRUE,919323.61,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D28F71C7,TRUE,668126.21,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_D28F71C7,TRUE,826631.53,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_D28F71C7,TRUE,285331.24,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_D28F71C7,TRUE,449707.21,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_60D021C8,TRUE,699245.69,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_60D021C8,TRUE,846835.18,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_60D021C8,TRUE,572965.99,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_60D021C8,TRUE,316251.7,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_60D021C8,TRUE,716794.14,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_60D021C8,TRUE,332207.7,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_7153DD3A,TRUE,148535.72,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_7153DD3A,TRUE,213744.86,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_7153DD3A,TRUE,568711.27,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_7153DD3A,TRUE,815847.48,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_7153DD3A,TRUE,196677.61,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_7153DD3A,TRUE,633028.69,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_1F694DEB,TRUE,994202.0,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_1F694DEB,TRUE,856378.58,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_1F694DEB,TRUE,422949.39,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_1F694DEB,TRUE,603192.9,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_1F694DEB,TRUE,753775.34,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_1F694DEB,TRUE,102367.71,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_1592F854,TRUE,505153.77,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_1592F854,TRUE,351080.41,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_1592F854,TRUE,190684.76,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_1592F854,TRUE,159116.55,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_1592F854,TRUE,654587.39,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_1592F854,TRUE,456310.24,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_A120F232,TRUE,712121.32,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_A120F232,TRUE,426163.88,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_A120F232,TRUE,809028.07,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_A120F232,TRUE,703508.33,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_A120F232,TRUE,864889.56,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_A120F232,TRUE,712773.25,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_475407B6,TRUE,546150.46,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_475407B6,TRUE,382580.7,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_475407B6,TRUE,386219.25,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_475407B6,TRUE,748184.34,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_475407B6,TRUE,374973.24,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_475407B6,TRUE,512634.03,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_2BC0DB3B,FALSE,549257.06,2025-12-11,2026-01-10,2025-12-20,2025-12-25
USR_2BC0DB3B,FALSE,681127.97,2025-12-11,2025-12-24,2025-12-20,2026-01-19
USR_2BC0DB3B,FALSE,686181.53,2025-11-11,2025-11-20,2025-11-20,2025-11-23
USR_2BC0DB3B,FALSE,966907.56,2025-10-11,2025-10-21,2025-10-20,2025-11-13
USR_2BC0DB3B,FALSE,170705.23,2025-09-11,2025-09-18,2025-09-20,2025-10-17
USR_2BC0DB3B,FALSE,420214.84,2025-08-11,2025-09-09,2025-08-20,2025-09-05
USR_2127713F,TRUE,995991.21,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2127713F,TRUE,743491.79,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2127713F,TRUE,878913.87,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_2127713F,TRUE,729686.9,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_2127713F,TRUE,567009.41,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_2127713F,TRUE,909894.24,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_3FF80050,TRUE,998628.16,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_3FF80050,TRUE,910644.1,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_3FF80050,TRUE,191128.86,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_3FF80050,TRUE,274892.61,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_3FF80050,TRUE,592290.92,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_3FF80050,TRUE,575424.56,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_C7D97849,FALSE,279957.26,2025-12-11,2025-12-19,2025-12-20,2026-01-11
USR_C7D97849,FALSE,687708.29,2025-12-11,2026-01-09,2025-12-20,2026-01-15
USR_C7D97849,FALSE,862503.56,2025-11-11,2025-12-05,2025-11-20,2025-11-30
USR_C7D97849,FALSE,810201.62,2025-10-11,2025-11-07,2025-10-20,2025-11-15
USR_C7D97849,FALSE,146212.02,2025-09-11,2025-09-23,2025-09-20,2025-10-06
USR_C7D97849,FALSE,212725.76,2025-08-11,2025-08-21,2025-08-20,2025-08-30
USR_0705E4D0,TRUE,800405.43,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_0705E4D0,TRUE,180403.48,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_0705E4D0,TRUE,353991.41,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_0705E4D0,TRUE,156600.66,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_0705E4D0,TRUE,778810.27,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_0705E4D0,TRUE,647579.44,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_22C55F14,TRUE,224809.53,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_22C55F14,TRUE,641129.84,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_22C55F14,TRUE,877573.98,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_22C55F14,TRUE,862093.25,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_22C55F14,TRUE,452217.27,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_22C55F14,TRUE,641939.84,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_B3CE39DC,TRUE,586832.49,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_B3CE39DC,TRUE,904852.73,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_B3CE39DC,TRUE,958345.5,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_B3CE39DC,TRUE,264571.74,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_B3CE39DC,TRUE,133912.24,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_B3CE39DC,TRUE,616922.31,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_D2795A3C,TRUE,121665.01,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D2795A3C,TRUE,234465.57,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D2795A3C,TRUE,844555.51,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_D2795A3C,TRUE,797286.41,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_D2795A3C,TRUE,239593.91,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_D2795A3C,TRUE,115984.22,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_FC208BB3,TRUE,186697.14,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_FC208BB3,TRUE,430524.35,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_FC208BB3,TRUE,416321.51,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_FC208BB3,TRUE,516200.8,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_FC208BB3,TRUE,670624.3,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_FC208BB3,TRUE,804755.6,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_FB46F937,TRUE,866351.15,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_FB46F937,TRUE,830463.59,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_FB46F937,TRUE,596945.02,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_FB46F937,TRUE,255550.86,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_FB46F937,TRUE,552326.77,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_FB46F937,TRUE,194143.56,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_1FFE91B3,TRUE,643585.04,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_1FFE91B3,TRUE,190923.52,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_1FFE91B3,TRUE,765983.57,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_1FFE91B3,TRUE,663905.1,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_1FFE91B3,TRUE,724206.11,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_1FFE91B3,TRUE,250103.64,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_E55B6275,FALSE,237913.36,2025-12-11,2025-12-30,2025-12-20,2025-12-26
USR_E55B6275,FALSE,354423.2,2025-12-11,2025-12-20,2025-12-20,2026-01-13
USR_E55B6275,FALSE,289866.67,2025-11-11,2025-12-07,2025-11-20,2025-12-13
USR_E55B6275,FALSE,692357.17,2025-10-11,2025-10-18,2025-10-20,2025-10-30
USR_E55B6275,FALSE,114095.33,2025-09-11,2025-09-12,2025-09-20,2025-10-03
USR_E55B6275,FALSE,800403.3,2025-08-11,2025-09-02,2025-08-20,2025-08-22
USR_72D3B18E,FALSE,242831.96,2025-12-11,2025-12-12,2025-12-20,2026-01-14
USR_72D3B18E,FALSE,520862.07,2025-12-11,2025-12-23,2025-12-20,2026-01-19
USR_72D3B18E,FALSE,283847.6,2025-11-11,2025-12-04,2025-11-20,2025-12-02
USR_72D3B18E,FALSE,936600.32,2025-10-11,2025-11-05,2025-10-20,2025-11-09
USR_72D3B18E,FALSE,998421.11,2025-09-11,2025-10-09,2025-09-20,2025-09-27
USR_72D3B18E,FALSE,950031.75,2025-08-11,2025-08-12,2025-08-20,2025-08-25
USR_DBD11681,TRUE,992578.69,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_DBD11681,TRUE,230172.79,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_DBD11681,TRUE,502708.66,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_DBD11681,TRUE,504587.87,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_DBD11681,TRUE,492002.22,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_DBD11681,TRUE,830824.72,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_D21B68C7,FALSE,956677.35,2025-12-11,2025-12-14,2025-12-20,2025-12-28
USR_D21B68C7,FALSE,365958.26,2025-12-11,2025-12-13,2025-12-20,2025-12-28
USR_D21B68C7,FALSE,228377.77,2025-11-11,2025-11-17,2025-11-20,2025-12-19
USR_D21B68C7,FALSE,355886.48,2025-10-11,2025-10-29,2025-10-20,2025-11-02
USR_D21B68C7,FALSE,704659.44,2025-09-11,2025-09-25,2025-09-20,2025-09-28
USR_D21B68C7,FALSE,349451.9,2025-08-11,2025-09-10,2025-08-20,2025-09-06
USR_93817DBB,TRUE,200118.9,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_93817DBB,TRUE,903288.56,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_93817DBB,TRUE,506391.03,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_93817DBB,TRUE,310136.23,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_93817DBB,TRUE,416434.19,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_93817DBB,TRUE,512223.92,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_870BDBCB,FALSE,993164.5,2025-12-11,2025-12-30,2025-12-20,2026-01-18
USR_870BDBCB,FALSE,379686.42,2025-12-11,2026-01-07,2025-12-20,2025-12-30
USR_870BDBCB,FALSE,897299.07,2025-11-11,2025-11-15,2025-11-20,2025-11-28
USR_870BDBCB,FALSE,147229.46,2025-10-11,2025-10-31,2025-10-20,2025-11-18
USR_870BDBCB,FALSE,923324.14,2025-09-11,2025-09-24,2025-09-20,2025-09-24
USR_870BDBCB,FALSE,243071.4,2025-08-11,2025-08-28,2025-08-20,2025-09-03
USR_0B6F609A,TRUE,695688.38,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_0B6F609A,TRUE,747601.44,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_0B6F609A,TRUE,387317.32,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_0B6F609A,TRUE,587039.35,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_0B6F609A,TRUE,508122.36,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_0B6F609A,TRUE,216945.64,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_71CBB171,TRUE,483909.0,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_71CBB171,TRUE,753334.56,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_71CBB171,TRUE,479679.89,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_71CBB171,TRUE,620993.96,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_71CBB171,TRUE,330303.28,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_71CBB171,TRUE,352746.65,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_2677FE02,TRUE,356634.32,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2677FE02,TRUE,246248.33,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2677FE02,TRUE,627560.16,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_2677FE02,TRUE,305854.01,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_2677FE02,TRUE,758051.15,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_2677FE02,TRUE,647138.85,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_9C8F80B8,TRUE,401388.74,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_9C8F80B8,TRUE,913708.05,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_9C8F80B8,TRUE,285603.99,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_9C8F80B8,TRUE,880099.03,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_9C8F80B8,TRUE,564480.53,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_9C8F80B8,TRUE,964172.83,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_405A5F5A,TRUE,234646.26,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_405A5F5A,TRUE,392271.81,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_405A5F5A,TRUE,595016.87,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_405A5F5A,TRUE,199974.4,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_405A5F5A,TRUE,566822.95,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_405A5F5A,TRUE,346060.51,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_6936175E,TRUE,129621.9,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_6936175E,TRUE,228099.57,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_6936175E,TRUE,914040.69,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_6936175E,TRUE,368793.37,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_6936175E,TRUE,745794.24,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_6936175E,TRUE,355162.29,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_17BF9E30,TRUE,363479.3,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_17BF9E30,TRUE,988731.04,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_17BF9E30,TRUE,645756.28,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_17BF9E30,TRUE,182940.69,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_17BF9E30,TRUE,471655.9,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_17BF9E30,TRUE,210188.86,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_6CF67EBB,TRUE,770262.61,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_6CF67EBB,TRUE,355018.47,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_6CF67EBB,TRUE,819653.8,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_6CF67EBB,TRUE,446444.51,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_6CF67EBB,TRUE,231190.91,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_6CF67EBB,TRUE,820570.36,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_D6071672,TRUE,789885.94,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D6071672,TRUE,238742.39,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D6071672,TRUE,552109.9,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_D6071672,TRUE,242323.4,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_D6071672,TRUE,731385.2,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_D6071672,TRUE,455948.5,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_06713AB5,FALSE,805095.06,2025-12-11,2025-12-16,2025-12-20,2026-01-07
USR_06713AB5,FALSE,156449.01,2025-12-11,2025-12-22,2025-12-20,2025-12-29
USR_06713AB5,FALSE,525554.28,2025-11-11,2025-12-05,2025-11-20,2025-12-10
USR_06713AB5,FALSE,449321.38,2025-10-11,2025-10-31,2025-10-20,2025-10-31
USR_06713AB5,FALSE,505740.68,2025-09-11,2025-09-15,2025-09-20,2025-10-11
USR_06713AB5,FALSE,916433.91,2025-08-11,2025-08-13,2025-08-20,2025-08-23
USR_AE927BD0,TRUE,602028.34,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_AE927BD0,TRUE,242020.5,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_AE927BD0,TRUE,334778.99,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_AE927BD0,TRUE,175568.63,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_AE927BD0,TRUE,546548.23,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_AE927BD0,TRUE,194192.97,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_0CBC3348,TRUE,151624.49,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_0CBC3348,TRUE,416325.76,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_0CBC3348,TRUE,439978.34,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_0CBC3348,TRUE,858184.95,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_0CBC3348,TRUE,374606.01,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_0CBC3348,TRUE,520628.57,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_2C89205B,TRUE,594607.85,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2C89205B,TRUE,218899.68,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2C89205B,TRUE,747070.5,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_2C89205B,TRUE,739627.69,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_2C89205B,TRUE,505989.32,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_2C89205B,TRUE,333529.54,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_228FEE3E,TRUE,242397.6,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_228FEE3E,TRUE,840096.47,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_228FEE3E,TRUE,370387.42,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_228FEE3E,TRUE,313465.12,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_228FEE3E,TRUE,776582.36,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_228FEE3E,TRUE,501528.45,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_5133AE1D,FALSE,742600.11,2025-12-11,2025-12-13,2025-12-20,2026-01-02
USR_5133AE1D,FALSE,486274.43,2025-12-11,2025-12-13,2025-12-20,2026-01-04
USR_5133AE1D,FALSE,704233.7,2025-11-11,2025-11-30,2025-11-20,2025-11-21
USR_5133AE1D,FALSE,795984.04,2025-10-11,2025-11-02,2025-10-20,2025-11-01
USR_5133AE1D,FALSE,277109.44,2025-09-11,2025-09-14,2025-09-20,2025-10-20
USR_5133AE1D,FALSE,237332.77,2025-08-11,2025-09-09,2025-08-20,2025-09-14
USR_D759ADC6,TRUE,856653.08,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D759ADC6,TRUE,102939.31,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D759ADC6,TRUE,146940.74,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_D759ADC6,TRUE,602426.88,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_D759ADC6,TRUE,822302.63,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_D759ADC6,TRUE,105866.99,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_725EF4A9,TRUE,303638.64,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_725EF4A9,TRUE,940497.2,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_725EF4A9,TRUE,769250.34,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_725EF4A9,TRUE,104393.24,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_725EF4A9,TRUE,941147.16,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_725EF4A9,TRUE,674901.61,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_E49C4461,FALSE,464839.56,2025-12-11,2025-12-17,2025-12-20,2025-12-22
USR_E49C4461,FALSE,123707.34,2025-12-11,2026-01-10,2025-12-20,2026-01-16
USR_E49C4461,FALSE,866460.32,2025-11-11,2025-11-19,2025-11-20,2025-12-13
USR_E49C4461,FALSE,902298.81,2025-10-11,2025-10-23,2025-10-20,2025-11-13
USR_E49C4461,FALSE,884879.31,2025-09-11,2025-10-04,2025-09-20,2025-09-29
USR_E49C4461,FALSE,739137.43,2025-08-11,2025-09-10,2025-08-20,2025-09-05
USR_E791408E,FALSE,659035.33,2025-12-11,2026-01-03,2025-12-20,2026-01-17
USR_E791408E,FALSE,863276.23,2025-12-11,2025-12-26,2025-12-20,2025-12-25
USR_E791408E,FALSE,680842.9,2025-11-11,2025-12-02,2025-11-20,2025-12-02
USR_E791408E,FALSE,182258.19,2025-10-11,2025-11-01,2025-10-20,2025-11-16
USR_E791408E,FALSE,903534.65,2025-09-11,2025-09-12,2025-09-20,2025-09-27
USR_E791408E,FALSE,785411.65,2025-08-11,2025-08-19,2025-08-20,2025-09-02
USR_966F5B76,TRUE,914453.98,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_966F5B76,TRUE,916205.48,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_966F5B76,TRUE,434285.94,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_966F5B76,TRUE,514093.45,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_966F5B76,TRUE,554065.31,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_966F5B76,TRUE,323442.79,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_7F0D5E59,TRUE,354204.08,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_7F0D5E59,TRUE,892738.86,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_7F0D5E59,TRUE,123119.35,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_7F0D5E59,TRUE,549402.61,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_7F0D5E59,TRUE,401705.76,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_7F0D5E59,TRUE,494997.47,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_205D71DA,TRUE,671895.85,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_205D71DA,TRUE,504960.28,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_205D71DA,TRUE,610745.02,2025-11-11,2025-11-11,2025-11-20,2025-11-20
