person_id,income_regularity,gig_income_consistency,late_bill_payment_rate,avg_days_late,spending_volatility,spending_to_income_ratio,income_month_count,gig_income_month_count,has_income,has_gig_income,has_income_observations,has_gig_income_observations,is_thin_data,avg_monthly_upi_count,avg_monthly_upi_volume,upi_failed_rate,p2p_to_p2m_ratio,gst_on_time_rate,gst_avg_days_late,gst_turnover_trend,has_gst_data,psychometric_discipline_score,psychometric_score_variance,avg_response_time_seconds,geo_economic_index
USR_62AEB3D5,0.09795790545596741,0.0439789527279837,0.2,2.979655436691304,2.1286956989838353,0.5918007862853277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1666666666666667,1287.5866666666666,0.07142857142857142,1.0,1.0,0.0,-0.14838665452079802,1.0,0.6,0.48888888888888893,18.144,0.4261164187891983
USR_62B17333,0.09158883083359672,0.04079441541679836,0.2857142857142857,2.5117558363595074,2.2625182265664128,0.5846348008735842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.675,0.8999999999999999,18.333,0.46629536217131506
USR_62C374F2,0.44703362418687,0.44703362418687,0.020833333333333332,1.3625970467166852,0.8944811221705699,0.34295387394460397,6.0,6.0,1.0,1.0,1.0,1.0,0.0,6.666666666666667,6092.7525,0.0375,0.45454545454545453,0.7,0.0,0.0,0.0,0.45,0.8444444444444444,19.845000000000002,0.6557533549826233
USR_63049590,0.4973675103844944,0.4973675103844944,0.0,0.0,0.7670180032507596,0.26801029179223373,7.0,7.0,1.0,1.0,1.0,1.0,0.0,6.583333333333333,6177.176666666667,0.0379746835443038,0.4107142857142857,0.7,0.0,0.0,0.0,0.9,0.9333333333333333,8.023,0.5852235245678039
USR_6314ECB6,0.5355983257003054,0.5355983257003054,0.0423728813559322,4.214253754741631,0.6800786195568536,1.172315280150187,7.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.95,0.17777777777777776,7.9449999999999985,0.3946955114296305
USR_6315D340,0.39889074579472156,0.39889074579472156,0.029411764705882353,3.3857444068007467,1.5207614931985394,1.4968335278432834,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0833333333333333,1405.7083333333333,0.0,0.625,0.7,0.0,0.0,0.0,0.825,0.4555555555555555,8.837,0.4385905139960943
USR_6324318C,0.6198892598130417,0.6198892598130417,0.04054054054054054,4.862447868966613,0.5420469557333687,1.2688291863173307,10.0,10.0,1.0,1.0,1.0,1.0,0.0,2.8333333333333335,2961.2999999999997,0.0,0.7894736842105263,0.7,0.0,0.0,0.0,0.775,0.5444444444444444,18.213,0.40409912218484756
USR_63283E8F,0.3814637058711454,0.3814637058711454,0.01639344262295082,1.9737047606738787,1.3890863827409157,0.33850494286766164,4.0,4.0,1.0,1.0,1.0,1.0,0.0,2.75,2636.1391666666664,0.030303030303030304,0.43478260869565216,0.7,0.0,0.0,0.0,0.7,0.8444444444444444,17.692,0.4263451929881848
USR_63314F3A,0.3391268999390903,0.3391268999390903,0.02,0.6880764275488794,1.5471048950709367,0.2346523439767197,3.0,3.0,1.0,1.0,1.0,1.0,0.0,6.75,6918.9783333333335,0.06172839506172839,0.5576923076923077,0.7,0.0,0.0,0.0,0.8,1.0666666666666669,17.209000000000003,0.48510161651214745
USR_633755F6,0.637014175630985,0.637014175630985,0.051094890510948905,5.229402965342527,0.5064748063716162,1.4162748457965895,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.5,389.28916666666663,0.0,0.5,0.7,0.0,0.0,0.0,0.725,0.5444444444444444,16.309,0.37314078712052823
USR_633ECF54,0.43147863763924,0.43147863763924,0.0,0.0,1.134729312836964,0.22007270384892955,5.0,5.0,1.0,1.0,1.0,1.0,0.0,3.0833333333333335,2755.0741666666668,0.05405405405405406,0.7619047619047619,0.7,0.0,0.0,0.0,0.95,0.4,8.346999999999998,0.4975614317715762
USR_634EEC39,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.475,0.7666666666666665,27.168,0.7806250753141462
USR_63599F64,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.29663582912884284,1.0,0.8,1.0666666666666669,8.098,0.5508886785324275
USR_6372EEC0,0.4329303034608425,0.4329303034608425,0.0136986301369863,1.0887204290662396,1.1523147115636256,0.2651497641121089,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.25,286.7325,0.0,3.0,1.0,0.0,0.5134305416362985,1.0,0.65,0.2666666666666667,15.703999999999997,0.4675257007685208
USR_638B197A,0.5752275055234715,0.5752275055234715,0.021739130434782608,1.5072918851852435,0.5636444888322398,0.274101571312955,9.0,9.0,1.0,1.0,1.0,1.0,0.0,6.916666666666667,6773.560833333333,0.04819277108433735,0.5370370370370371,1.0,0.0,1.0,1.0,0.65,0.48888888888888893,19.290000000000003,0.43508194791049615
USR_63927947,0.3090045128978216,0.3090045128978216,0.031746031746031744,6.155383199981902,1.251927390277855,3.9524597248923263,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.8333333333333335,3124.3875000000003,0.029411764705882353,0.3076923076923077,0.7,0.0,0.0,0.0,0.45,0.8444444444444444,25.534000000000002,0.3919661138679622
USR_639DF826,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,2.5833333333333335,2867.0074999999997,0.0967741935483871,0.24,0.7,0.0,0.0,0.0,0.875,1.1666666666666667,9.438,0.42139177794891697
USR_639ED7DE,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,5.0,4672.318333333334,0.05,0.36363636363636365,1.0,0.0,-0.1089100696833037,1.0,0.45,1.7333333333333334,22.142000000000003,0.5836489769918877
USR_63A37623,0.4041676737801031,0.4041676737801031,0.014705882352941176,1.3129432447010407,1.1921780546266483,0.2297197119775997,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.16666666666666666,248.6916666666667,0.0,0.0,0.7,0.0,0.0,0.0,0.75,0.2222222222222222,15.690000000000001,0.3213963946339789
USR_63A45385,0.5743540224858542,0.5743540224858542,0.018867924528301886,1.4260786793529825,0.37714844978371087,0.31902149757281245,9.0,9.0,1.0,1.0,1.0,1.0,0.0,5.75,5366.230833333334,0.014492753623188406,0.46808510638297873,0.7,0.0,0.0,0.0,0.775,0.5444444444444444,18.070999999999998,0.32689370917320204
USR_63A468E4,0.1041610040220442,0.0470805020110221,0.21428571428571427,2.993483901066997,1.7967688717663235,0.8537680227068556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3220.993333333334,0.08333333333333333,0.44,0.7,0.0,0.0,0.0,0.425,0.6777777777777778,21.259,0.43203262023538097
USR_63A9EBAB,0.4851463087943702,0.4851463087943702,0.05228758169934641,4.204751617640698,0.5993615459780889,2.0420137872235906,7.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.8,1.0666666666666669,17.380999999999997,0.4016535580507968
USR_63ACE79C,0.5497324691990438,0.5497324691990438,0.03787878787878788,3.493455403345863,0.6556551970804524,1.2594146925390275,8.0,8.0,1.0,1.0,1.0,1.0,0.0,3.0833333333333335,2868.8074999999994,0.05405405405405406,0.4230769230769231,0.7,0.0,0.0,0.0,0.6,1.5999999999999999,15.758999999999997,0.5025344975207527
USR_63AD0274,0.0719722457733622,0.030986122886681098,0.5,1.684246213737651,3.0,0.44645835051228094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.975,0.09999999999999999,9.352,0.4060025709143505
USR_63B9295E,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,0.6666666666666666,514.4458333333333,0.125,0.0,0.7,0.0,0.0,0.0,0.75,0.4444444444444444,18.563000000000002,0.5659837911585072
USR_63BA2A93,0.4015171203716694,0.4015171203716694,0.01694915254237288,1.7830121068809712,1.2616655938402375,0.20246307382489218,4.0,4.0,1.0,1.0,1.0,1.0,0.0,4.333333333333333,4753.6016666666665,0.07692307692307693,0.3684210526315789,0.7,0.0,0.0,0.0,0.825,0.6777777777777777,15.879,0.5778765443932982
USR_63CB544D,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,2.75,2654.9191666666666,0.030303030303030304,0.5,0.7,0.0,0.0,0.0,0.425,0.4555555555555556,17.246999999999996,0.5366942395680284
USR_63D31410,0.42818198933386215,0.42818198933386215,0.023255813953488372,1.239478351500185,1.0429151969885182,0.23255790458230138,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.775,1.4333333333333333,16.311999999999998,0.4566950917089108
USR_63D52DC1,0.630506250596009,0.630506250596009,0.02702702702702703,4.297289901936701,0.43352121078254086,1.6038480230153707,10.0,10.0,1.0,1.0,1.0,1.0,0.0,3.25,2885.4016666666666,0.05128205128205128,0.5,0.7,0.0,0.0,0.0,0.5,1.3333333333333333,24.144,0.5449732093791081
USR_63F136CC,0.10666426688112432,0.04833213344056216,0.125,2.8639792326997924,1.5304347394605622,0.7142218073079828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0833333333333333,1333.6891666666668,0.0,0.3,0.7,0.0,0.0,0.0,0.9,0.9333333333333333,8.105,0.734356676564422
USR_63F2DAAB,0.6338788321756358,0.6338788321756358,0.006289308176100629,1.7651911404120502,0.4501909629944928,0.29686730653100923,10.0,10.0,1.0,1.0,1.0,1.0,0.0,3.3333333333333335,3659.3524999999995,0.025,0.48148148148148145,1.0,0.0,-0.5757430342816465,1.0,0.7,1.0666666666666669,17.573,0.5999093349504458
USR_63FEA3D7,0.6336465655795528,0.6336465655795528,0.05511811023622047,4.201842988871432,0.6287510361630124,1.1354396727440585,10.0,10.0,1.0,1.0,1.0,1.0,0.0,6.083333333333333,5958.053333333333,0.0684931506849315,0.46,0.0,16.833333333333332,-0.513079417972567,1.0,0.6,0.9333333333333333,27.495000000000005,0.47610327909624434
USR_640587F3,0.353691053851236,0.353691053851236,0.037383177570093455,4.520125539895307,0.7270341473310382,3.692949562727428,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.875,0.9444444444444444,7.667999999999999,0.6918177011107565
USR_641992C3,0.09394449154672439,0.0419722457733622,0.125,4.945954451864436,2.409516580035724,0.47035624791717684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4518.714166666667,0.037037037037037035,0.4594594594594595,0.7,0.0,0.0,0.0,0.925,0.8999999999999999,8.596,0.5175507965115497
USR_641E3D25,0.10545177444479563,0.04772588722239782,0.26666666666666666,2.8732000863312774,1.4687260400295392,0.935925708846052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4166666666666667,320.2575,0.0,0.25,0.7,0.0,0.0,0.0,0.675,0.6777777777777777,17.68,0.3597076522204207
USR_6422FFDC,0.47271944529357274,0.47271944529357274,0.02666666666666667,1.1332279762299078,0.8288313055231725,0.13199117891760692,7.0,7.0,1.0,1.0,1.0,1.0,0.0,8.083333333333334,8802.163333333334,0.041237113402061855,0.44776119402985076,0.7,0.0,0.0,0.0,0.675,1.1222222222222222,15.419,0.7411578495542847
USR_64244330,0.5363193103745735,0.5363193103745735,0.045454545454545456,4.134355134576829,0.8184362414340192,1.1374334376519946,8.0,8.0,1.0,1.0,1.0,1.0,0.0,4.166666666666667,4491.081666666667,0.0,0.3888888888888889,0.7,0.0,0.0,0.0,0.675,1.1222222222222222,16.52,0.6308010164253547
USR_642692A8,0.4038842386865973,0.4038842386865973,0.03571428571428571,4.1817529564839395,1.4839276372525596,1.1063334230620243,5.0,5.0,1.0,1.0,1.0,1.0,0.0,7.5,7570.4975,0.011111111111111112,0.5789473684210527,1.0,0.0,0.476038744631926,1.0,0.975,0.09999999999999999,7.278999999999999,0.32940749842699124
USR_64354723,0.39200236958242396,0.39200236958242396,0.022988505747126436,1.0738402018294344,0.9966598695377746,0.44753945676259543,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.4166666666666667,507.6383333333334,0.0,0.25,0.7,0.0,0.0,0.0,0.925,0.4555555555555555,9.286999999999997,0.3041800571282788
USR_644A98AB,0.09158883083359672,0.04079441541679836,0.14285714285714285,3.1017640573318634,2.246305928581985,0.465503583342941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,1330.9758333333336,0.0,0.15384615384615385,0.7,0.0,0.0,0.0,0.575,1.1222222222222222,26.371000000000002,0.42297140174729897
USR_64583799,0.07772588722239782,0.033862943611198904,0.0,0.0,3.0,0.12799225376105006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1666666666666667,1212.2158333333334,0.0,0.16666666666666666,1.0,0.0,-0.017671564555160797,1.0,0.75,0.6666666666666666,18.091,0.9538215604792478
USR_645A2E15,0.35876981979914685,0.35876981979914685,0.0,0.0,1.5909829255666224,0.16238250329212175,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.45,1.0666666666666669,21.157999999999998,0.44927899937090054
USR_645EE25B,0.4368466573698756,0.4368466573698756,0.025,4.5725894073178575,1.0488935831612656,1.3335752011423716,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0833333333333333,1029.5058333333334,0.07692307692307693,0.4444444444444444,0.7,0.0,0.0,0.0,0.75,0.6666666666666666,17.496000000000002,0.3847640869547299
USR_6460B86B,0.10545177444479563,0.04772588722239782,0.13333333333333333,3.038629620227596,1.7072356157755242,0.6916517754738514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1069.5608333333332,0.0,0.2,0.7,0.0,0.0,0.0,0.65,1.6,18.240000000000002,0.35615098967929404
USR_64643F87,0.6874047004501281,0.6874047004501281,0.04132231404958678,4.056992799210742,0.5330380516657065,0.9873580588515555,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.75,0.4444444444444444,17.921,0.5330864318135489
USR_646539EE,0.26048225597363533,0.26048225597363533,0.02,1.7992601221089073,1.7501684556456756,0.33461159566262394,2.0,2.0,1.0,1.0,1.0,1.0,0.0,4.166666666666667,3847.775833333333,0.04,0.42857142857142855,0.7,0.0,0.0,0.0,0.75,0.4444444444444444,17.848999999999997,0.35459338235223065
USR_6468ADE3,0.35682999271518656,0.35682999271518656,0.015384615384615385,0.9651917018403863,1.295254447484361,0.35482377364734374,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,348.85666666666674,0.0,0.0,0.7,0.0,0.0,0.0,0.725,0.32222222222222224,17.434000000000005,0.3642402479501617
USR_6469E056,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,6.5,6418.537499999999,0.038461538461538464,0.41818181818181815,0.7,0.0,0.0,0.0,0.775,0.32222222222222224,16.052,0.490140795241652
USR_6470428C,0.4225221589692259,0.4225221589692259,0.0,0.0,1.2853203937036823,0.2752974294796477,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.9166666666666667,2168.0516666666663,0.0,0.6428571428571429,0.7,0.0,0.0,0.0,0.5,0.8888888888888888,18.457,0.49232849824679775
USR_64760E20,0.09158883083359672,0.04079441541679836,0.2857142857142857,2.370956207859429,2.494810796617976,0.47502915385441163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.25,4965.529166666666,0.031746031746031744,0.4318181818181818,0.7,0.0,0.0,0.0,0.8,1.0666666666666667,9.315,0.8705278271376451
USR_6484EF0F,0.4406538904092061,0.4406538904092061,0.07142857142857142,4.709723386730512,0.9561891341080082,1.5122502353548544,6.0,6.0,1.0,1.0,1.0,1.0,0.0,4.583333333333333,4811.204166666666,0.05454545454545454,0.4864864864864865,0.7,0.0,0.0,0.0,0.925,0.23333333333333334,9.111,0.7560978215165152
USR_64A283D6,0.7276846771344344,0.7276846771344344,0.053691275167785234,4.4028497641189,0.4565850951092542,1.1465109946859562,12.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.9,0.48888888888888893,8.227999999999998,0.8713452858055523
USR_64B44A63,0.5409997999831925,0.5409997999831925,0.017699115044247787,0.3345798062240363,0.7083048273544981,0.26487516065073924,8.0,8.0,1.0,1.0,1.0,1.0,0.0,3.0833333333333335,2791.2666666666664,0.02702702702702703,0.32142857142857145,0.7,0.0,0.0,0.0,0.5,1.1111111111111112,21.933999999999997,0.5397440634776861
USR_64B843BA,0.4624412816759583,0.4624412816759583,0.02197802197802198,0.6308894314143771,0.8216608241455726,0.19316429383831807,6.0,6.0,1.0,1.0,1.0,1.0,0.0,7.583333333333333,7418.818333333333,0.07692307692307693,0.6545454545454545,0.7,0.0,0.0,0.0,0.6,1.3777777777777778,17.914,0.5190608197032168
USR_64BA1F4D,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,1.0,813.975,0.0,0.3333333333333333,0.7,0.0,0.0,0.0,0.65,0.7111111111111112,17.673000000000002,0.3964207948162936
USR_64BE2E7B,0.571559641716629,0.571559641716629,0.0425531914893617,3.9410626293877598,0.5008581993906946,1.2175464046496083,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,748.035,0.0,0.42857142857142855,1.0,0.0,0.04398238370561686,1.0,0.45,0.6222222222222222,19.781,0.5518633350471013
USR_64C30003,0.07772588722239782,0.033862943611198904,0.0,0.0,3.0,0.12123169433296585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.916666666666667,8076.195,0.010526315789473684,0.417910447761194,0.7,0.0,0.0,0.0,0.75,0.4444444444444444,18.203,0.5735055286874188
USR_64D3EDE6,0.4460126227063004,0.4460126227063004,0.04838709677419355,6.286033204048616,1.3596686505908084,1.5736212893739285,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.16666666666666666,250.28583333333333,0.0,0.0,1.0,0.0,0.855361703251588,1.0,0.525,0.9888888888888889,20.442,0.355835551875935
USR_64D7A26B,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,0.16666666666666666,200.30583333333334,0.0,0.0,0.7,0.0,0.0,0.0,0.5,0.6666666666666666,23.694,0.48030532656053593
USR_64DF15D5,0.36114845365631104,0.36114845365631104,0.05172413793103448,4.254899956455704,1.4381162983716933,1.434933687471534,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.25,238.3033333333333,0.0,0.5,1.0,0.0,-0.26763248152432767,1.0,0.75,0.8888888888888888,17.304,0.703726123876441
USR_64E1F0A5,0.4242145136037892,0.4242145136037892,0.04,1.1920124565730827,1.0943825623930858,0.2240700963133765,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.5,449.9491666666666,0.16666666666666666,0.2,0.7,0.0,0.0,0.0,0.875,0.5,8.394000000000002,0.46006886066914215
USR_64E4495A,0.348492017367654,0.348492017367654,0.0392156862745098,4.136157396081113,1.449586901266497,1.5817300793567333,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.6804591665461955,1.0,0.8,0.6222222222222222,18.543999999999997,0.41660605384577787
USR_64E61FC6,0.6036872007854676,0.6036872007854676,0.014705882352941176,5.02924925539635,0.6368372970129412,0.9637693578453915,10.0,10.0,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,1011.6308333333333,0.0,0.25,0.7,0.0,0.0,0.0,0.7,1.0666666666666667,17.387999999999998,0.43152992892191994
USR_64EB599F,0.34696044534570436,0.34696044534570436,0.02564102564102564,6.2644592665758525,1.7672107596063216,0.9698709884568619,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.1666666666666667,1153.2533333333333,0.07142857142857142,0.75,0.7,0.0,0.0,0.0,0.675,0.6777777777777777,16.505000000000003,0.39682055056427895
USR_64EFCE6C,0.6749809789956223,0.6749809789956223,0.05232558139534884,3.4731811932166523,0.32725965713705735,1.3174166156105398,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.525,0.5444444444444444,18.113000000000003,0.35023887085491845
USR_64F7B5F7,0.459262829547364,0.459262829547364,0.05555555555555555,5.078570019642965,0.6451102195119732,1.7176595264549144,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,376.6891666666667,0.0,0.3333333333333333,1.0,0.0,-0.4742032756918692,1.0,0.675,0.6777777777777777,14.519000000000002,0.28093962980454484
USR_64F84473,0.1088887795833288,0.049444389791664406,0.1111111111111111,2.394494698992882,1.5605270282829007,0.7282267861252061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5833333333333334,397.7008333333333,0.0,0.75,1.0,0.0,-0.6538157502762291,1.0,0.65,0.48888888888888893,16.063000000000002,0.8665130851353926
USR_65039C2E,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2965235460179145,1.0,0.6,1.6,25.863999999999997,0.5060245706940991
USR_650F6799,0.5070540391680047,0.5070540391680047,0.008130081300813009,0.4202868634299963,0.7233693710526479,0.24041337109673386,7.0,7.0,1.0,1.0,1.0,1.0,0.0,4.583333333333333,4621.550833333334,0.01818181818181818,0.30952380952380953,1.0,0.0,0.746852678919046,1.0,0.65,0.9333333333333333,16.919999999999998,0.46652708170915996
USR_6511A85A,0.4723913864008635,0.4723913864008635,0.02666666666666667,4.318244525261058,0.6322419522122366,2.0524297823587725,8.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.725,0.9888888888888889,17.299999999999997,0.5809750824186527
USR_6518C847,0.48120846171777126,0.48120846171777126,0.047619047619047616,3.7476112967034596,0.5660288293952711,1.7034800022918197,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.25,989.7291666666666,0.0,0.5,0.7,0.0,0.0,0.0,0.525,1.6555555555555557,18.922,0.49314277163364806
USR_6527D837,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,0.5833333333333334,863.805,0.0,0.16666666666666666,0.7,0.0,0.0,0.0,0.8,1.0666666666666669,16.558,0.3685624721328514
USR_652D23A3,0.2832998829020882,0.2832998829020882,0.0,0.0,2.2713735153831616,0.15117918159543461,2.0,2.0,1.0,1.0,1.0,1.0,0.0,7.916666666666667,7756.2425,0.021052631578947368,0.417910447761194,0.0,15.333333333333334,-0.3211184159639265,1.0,0.625,1.1666666666666667,24.093,0.8303037293653509
USR_6531D56D,0.5046083469255311,0.5046083469255311,0.031578947368421054,4.644717776090749,0.7891210993130408,1.0573216169605666,9.0,9.0,1.0,1.0,1.0,1.0,0.0,6.333333333333333,6106.586666666667,0.05263157894736842,0.6521739130434783,1.0,0.0,-0.24209436333703185,1.0,0.575,1.788888888888889,18.419000000000004,0.7260841267796055
USR_65383E73,0.6994181565673128,0.6994181565673128,0.00684931506849315,0.5404295861743097,0.34733940784386547,0.22655086723049805,11.0,11.0,1.0,1.0,1.0,1.0,0.0,7.333333333333333,6605.641666666666,0.0,0.375,0.7,0.0,0.0,0.0,0.6,0.2666666666666667,15.351999999999999,0.38344785732508346
USR_653B9FE0,0.082188758248682,0.036094379124341006,0.0,0.0,3.0,0.12426265358386328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,826.61,0.25,0.0,0.7,0.0,0.0,0.0,0.725,0.5444444444444444,18.444000000000003,0.47608258633344364
USR_6547ACEA,0.6575648108565467,0.6575648108565467,0.014084507042253521,1.2692432447126436,0.42424735161564964,0.27635227850942645,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,937.6116666666667,0.1,0.1111111111111111,0.0,15.5,0.7535907609983961,1.0,0.775,0.7666666666666666,17.941000000000003,0.3834427335315093
USR_65500BC7,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.6,0.7111111111111111,19.163,0.5719207055254523
USR_65580430,0.47498622502187077,0.4249862250218708,0.043478260869565216,0.24954829162799985,1.9666092423610844,0.19864119730535104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.625,1.3888888888888888,17.77,0.8608038428398711
USR_6559E377,0.3003583932203748,0.3003583932203748,0.015625,1.6764610180986463,1.2795356563551394,0.7894720614311311,2.0,2.0,1.0,1.0,1.0,1.0,0.0,4.666666666666667,5048.345,0.07142857142857142,0.5555555555555556,0.7,0.0,0.0,0.0,0.625,0.5,14.168000000000001,0.4000847255711156
USR_6559E5E3,0.5258861568529476,0.5258861568529476,0.044444444444444446,5.546137479104189,0.7054270644919289,1.1504373563470243,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.75,633.1033333333334,0.0,0.5,0.7,0.0,0.0,0.0,0.825,1.1222222222222222,15.869,0.4349124901840641
USR_6562C3CC,0.4060534670676182,0.4060534670676182,0.0,0.0,1.042732983397966,0.26499655401143263,5.0,5.0,1.0,1.0,1.0,1.0,0.0,2.1666666666666665,2294.306666666667,0.038461538461538464,0.4444444444444444,0.0,22.25,0.31262558637392446,1.0,0.475,1.2111111111111112,19.344,0.3148123081101714
USR_657488BF,0.08891820298110627,0.039459101490553136,0.16666666666666666,3.193552036369724,3.0,0.4846319530667197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,277.65166666666664,0.0,0.5,1.0,0.0,0.19239798027447755,1.0,0.8,0.17777777777777776,18.075,0.648522605979192
USR_6587BA28,0.5568314345774477,0.5568314345774477,0.049586776859504134,4.984181199825044,0.5605987904084598,1.0210960925610968,10.0,10.0,1.0,1.0,1.0,1.0,0.0,6.666666666666667,7198.383333333332,0.0625,0.5094339622641509,0.7,0.0,0.0,0.0,0.975,0.09999999999999999,8.935999999999998,0.4337346356827154
USR_65988ACD,0.4596110809179196,0.4596110809179196,0.031007751937984496,5.748346974971418,0.8841775716389476,2.0165515450721365,6.0,6.0,1.0,1.0,1.0,1.0,0.0,6.25,6199.026666666668,0.05333333333333334,0.5625,0.7,0.0,0.0,0.0,0.6,0.48888888888888893,18.714,0.3631902418400214
USR_659C2DA4,0.25,0.25,,,0.35,1.0,0.0,0.0,,,0.0,0.0,1.0,8.25,8088.815,0.0707070707070707,0.25316455696202533,0.7,0.0,0.0,0.0,0.7,0.39999999999999997,16.162000000000003,0.4642141102018739
USR_65ADEEF8,0.5223691614275494,0.5223691614275494,0.014084507042253521,0.9585544876469211,0.4848551248701905,0.28158206031543087,8.0,8.0,1.0,1.0,1.0,1.0,0.0,3.5833333333333335,3436.894166666667,0.046511627906976744,0.34375,0.0,16.666666666666668,-0.3205676688755959,1.0,0.85,1.1555555555555557,17.595,0.44935648951935175
USR_65B4A638,0.5612934006728763,0.5612934006728763,0.03937007874015748,4.669708152039205,0.5909755209927446,1.3802103942700354,8.0,8.0,1.0,1.0,1.0,1.0,0.0,3.6666666666666665,3823.945,0.11363636363636363,0.375,0.7,0.0,0.0,0.0,0.725,0.7666666666666666,16.058,0.349971755871369
USR_65BE4B44,0.5798453731879133,0.5798453731879133,0.031746031746031744,6.251362962532035,0.4716508440917575,1.3110016160946891,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.16666666666666666,220.08083333333335,0.0,1.0,0.7,0.0,0.0,0.0,0.775,1.211111111111111,17.779,0.5552431610496393
